보안등위치명,설치개수,소재지도로명주소,소재지지번주소
서교동 06-44,1,서울특별시 마포구 동교로 109-8,서울특별시 마포구 서교동 478-17
서교동 06-45,1,서울특별시 마포구 동교로 109-6,서울특별시 마포구 서교동 478-24
서교동 06-46,1,서울특별시 마포구 동교로 103,
서교동 06-47,1,서울특별시 마포구 월드컵북로5가길 12 서교빌딩,서울특별시 마포구 서교동 448-24
서교동 06-48,1,서울특별시 마포구 동교로17안길 13-9 동광팰리스,서울특별시 마포구 서교동 460-38
서교동 06-49,1,서울특별시 마포구 동교로 147,서울특별시 마포구 서교동 446-14
서교동 06-50,1,서울특별시 마포구 월드컵북로5가길 17,
서교동 06-51,1,서울특별시 마포구 월드컵북로5가길 22 맥심빌딩,서울특별시 마포구 서교동 446-36
서교동 06-52,1,서울특별시 마포구 월드컵북로5가길 22,
서교동 06-55,1,서울특별시 마포구 동교로17안길 38-5,서울특별시 마포구 서교동 446-26
서교동 06-56,1,서울특별시 마포구 동교로19길 20,서울특별시 마포구 서교동 448-37
서교동 06-57,1,서울특별시 마포구 동교로17안길 42 시티빌라,서울특별시 마포구 서교동 446-28
서교동 06-58,1,서울특별시 마포구 월드컵북로5가길 35,
서교동 06-59,1,서울특별시 마포구 동교로 157,
서교동 07-01,1,서울특별시 마포구 동교로 92-3,서울특별시 마포구 서교동 480-8
서교동 07-02,1,서울특별시 마포구 월드컵로 50,
서교동 07-03,1,서울특별시 마포구 동교로12안길 1,
서교동 07-04,1,서울특별시 마포구 동교로12길 21,
서교동 07-05,1,서울특별시 마포구 동교로12길 27,
서교동 07-06,1,서울특별시 마포구 월드컵로8길 8,
서교동 07-07,1,서울특별시 마포구 월드컵로8길 17,서울특별시 마포구 서교동 485-17
서교동 07-08,1,서울특별시 마포구 월드컵로8길 17,서울특별시 마포구 서교동 485-17
서교동 07-09,1,서울특별시 마포구 월드컵로8길 17-9 안인아파트,서울특별시 마포구 서교동 485-25
서교동 07-10,1,서울특별시 마포구 월드컵로8길 17-14,서울특별시 마포구 서교동 484-9
서교동 07-11,1,서울특별시 마포구 월드컵로8길 17-19,서울특별시 마포구 서교동 485-12
서교동 07-12,1,서울특별시 마포구 양화로7길 69-9,서울특별시 마포구 서교동 484-10
서교동 07-13,1,서울특별시 마포구 월드컵로8길 17-23,서울특별시 마포구 서교동 485-8
서교동 07-14,1,서울특별시 마포구 동교로12안길 12,서울특별시 마포구 서교동 485-6
서교동 07-15,1,서울특별시 마포구 동교로 98,서울특별시 마포구 서교동 480-14
서교동 07-16,1,서울특별시 마포구 동교로12안길 14,
서교동 07-17,1,서울특별시 마포구 동교로 100,서울특별시 마포구 서교동 480-2
서교동 07-18,1,서울특별시 마포구 동교로 102,서울특별시 마포구 서교동 480-24
서교동 07-19,1,서울특별시 마포구 동교로12안길 24,
서교동 07-21,1,서울특별시 마포구 양화로7길 84,서울특별시 마포구 서교동 481-5
서교동 07-22,1,서울특별시 마포구 동교로12안길 24,
서교동 07-23,1,서울특별시 마포구 동교로12안길 35,
서교동 07-24,1,서울특별시 마포구 동교로12안길 51,
서교동 07-25,1,,서울특별시 마포구 서교동 478-10
서교동 07-26,1,,서울특별시 마포구 서교동 478-10
서교동 07-27,1,,서울특별시 마포구 서교동 482-36
서교동 07-28,1,,서울특별시 마포구 서교동 482-33
서교동 07-29,1,서울특별시 마포구 동교로16길 20,서울특별시 마포구 서교동 482-32
서교동 07-30,1,,서울특별시 마포구 서교동 482-18
서교동 07-31,1,서울특별시 마포구 동교로16길 27 (주)만진교역사옥,서울특별시 마포구 서교동 466-17
서교동 07-33,1,서울특별시 마포구 월드컵로8길 49-5 진흥하임,서울특별시 마포구 서교동 482-22
서교동 07-34,1,서울특별시 마포구 월드컵로8길 45-12 청기와주택,서울특별시 마포구 서교동 482-20
서교동 07-35,1,서울특별시 마포구 동교로12안길 48 씨티빌라,서울특별시 마포구 서교동 482-30
서교동 07-36,1,서울특별시 마포구 월드컵로8길 45-8,서울특별시 마포구 서교동 482-21
서교동 07-37,1,서울특별시 마포구 월드컵로8길 49,서울특별시 마포구 서교동 482-17
서교동 07-38,1,서울특별시 마포구 월드컵로8길 41,서울특별시 마포구 서교동 483-9
서교동 07-39,1,서울특별시 마포구 월드컵로8길 37-8,서울특별시 마포구 서교동 483-32
서교동 07-40,1,서울특별시 마포구 양화로7길 70,서울특별시 마포구 서교동 483-15
서교동 07-41,1,서울특별시 마포구 동교로12안길 24 용흔빌딩,서울특별시 마포구 서교동 484-35
서교동 07-42,1,서울특별시 마포구 월드컵로8길 37-13,서울특별시 마포구 서교동 483-27
서교동 07-43,1,서울특별시 마포구 양화로7길 61,서울특별시 마포구 서교동 484-21
서교동 07-45,1,서울특별시 마포구 월드컵로8길 40,서울특별시 마포구 서교동 381-9
서교동 07-46,1,서울특별시 마포구 양화로7길 61-7,서울특별시 마포구 서교동 484-19
서교동 07-48,1,서울특별시 마포구 동교로12안길 52,서울특별시 마포구 서교동 482-2
서교동 07-49,1,서울특별시 마포구 동교로12안길 6,
서교동 07-50,1,서울특별시 마포구 월드컵로8길 55 다세대주택,서울특별시 마포구 서교동 482-37
서교동 07-51,1,서울특별시 마포구 양화로7길 65,서울특별시 마포구 서교동 484-13
서교동 07-52,1,서울특별시 마포구 동교로12안길 24,
서교동 07-53,1,서울특별시 마포구 동교로12안길 40,서울특별시 마포구 서교동 483-36
서교동 07-54,1,서울특별시 마포구 양화로7길 61-10,서울특별시 마포구 서교동 484-16
서교동 07-55,1,서울특별시 마포구 동교로12안길 8,서울특별시 마포구 서교동 485-5
서교동 07-56,1,서울특별시 마포구 월드컵로8길 16 정도 우드빌,서울특별시 마포구 서교동 382-5
서교동 07-57,1,서울특별시 마포구 동교로 106-5,서울특별시 마포구 서교동 481-14
서교동 07-58,1,서울특별시 마포구 동교로12안길 7,
서교동 08-01,1,서울특별시 마포구 잔다리로 67 유양관광호텔,서울특별시 마포구 서교동 377-1
서교동 08-02,1,,서울특별시 마포구 서교동 377-34
서교동 08-03,1,서울특별시 마포구 월드컵로8길 76,서울특별시 마포구 서교동 377-6
서교동 08-04,1,서울특별시 마포구 월드컵로8길 72-12,서울특별시 마포구 서교동 377-17
서교동 08-05,1,서울특별시 마포구 월드컵로8길 68,서울특별시 마포구 서교동 377-14
서교동 08-06,1,서울특별시 마포구 잔다리로7길 25,서울특별시 마포구 서교동 379-6
서교동 08-07,1,서울특별시 마포구 잔다리로7길 26 은성빌딩,서울특별시 마포구 서교동 377-18
서교동 08-09,1,서울특별시 마포구 잔다리로7안길 4,서울특별시 마포구 서교동 379-1
서교동 08-11,1,서울특별시 마포구 잔다리로7길 8,서울특별시 마포구 서교동 377-27
서교동 08-12,1,서울특별시 마포구 잔다리로 57,서울특별시 마포구 서교동 378-4
서교동 08-13,1,서울특별시 마포구 양화로 87 한웅빌딩,서울특별시 마포구 서교동 378-7
서교동 08-14,1,서울특별시 마포구 잔다리로7길 19-6,서울특별시 마포구 서교동 379-17
서교동 08-15,1,서울특별시 마포구 양화로 87 한웅빌딩,서울특별시 마포구 서교동 378-7
서교동 08-16,1,서울특별시 마포구 잔다리로7안길 18 두비스빌딩,서울특별시 마포구 서교동 379-9
서교동 08-17,1,서울특별시 마포구 양화로 81 H 스퀘어,서울특별시 마포구 서교동 378-10
서교동 08-18,1,서울특별시 마포구 잔다리로7안길 27,서울특별시 마포구 서교동 378-17
서교동 08-19,1,서울특별시 마포구 양화로11길 14-6,
서교동 08-20,1,서울특별시 마포구 양화로11길 14,
서교동 08-21,1,서울특별시 마포구 양화로11길 13,
서교동 08-22,1,서울특별시 마포구 양화로 77,
서교동 08-23,1,서울특별시 마포구 잔다리로7안길 31,
서교동 08-24,1,서울특별시 마포구 잔다리로7길 31 Vision Center,서울특별시 마포구 서교동 379-5
서교동 08-25,1,서울특별시 마포구 잔다리로7안길 37,서울특별시 마포구 서교동 380-27
서교동 08-26,1,서울특별시 마포구 잔다리로7안길 37-9,서울특별시 마포구 서교동 380-23
서교동 08-27,1,서울특별시 마포구 잔다리로7안길 41 서교빌라,서울특별시 마포구 서교동 380-31
서교동 08-28,1,서울특별시 마포구 잔다리로7길 31 Vision Center,서울특별시 마포구 서교동 379-7
서교동 08-29,1,서울특별시 마포구 잔다리로7길 37,서울특별시 마포구 서교동 380-47
서교동 08-30,1,서울특별시 마포구 잔다리로7길 41,서울특별시 마포구 서교동 380-1
서교동 08-31,1,서울특별시 마포구 양화로7안길 42,서울특별시 마포구 서교동 380-33
서교동 08-32,1,서울특별시 마포구 양화로7안길 36,
서교동 08-33,1,서울특별시 마포구 양화로7안길 25,
서교동 08-34,1,서울특별시 마포구 양화로11길 36,
서교동 08-35,1,서울특별시 마포구 양화로11길 28,
서교동 08-36,1,서울특별시 마포구 양화로7길 30,
서교동 08-37,1,서울특별시 마포구 양화로7길 30,
서교동 08-38,1,서울특별시 마포구 양화로11길 46,
서교동 08-39,1,서울특별시 마포구 양화로7길 48,서울특별시 마포구 서교동 381-13
서교동 08-40,1,서울특별시 마포구 양화로7길 44-7,서울특별시 마포구 서교동 381-11
서교동 08-41,1,서울특별시 마포구 양화로7길 44-9 효성로얄빌라,서울특별시 마포구 서교동 381-7
서교동 08-42,1,서울특별시 마포구 월드컵로8길 40-8,서울특별시 마포구 서교동 381-5
서교동 08-43,1,서울특별시 마포구 월드컵로8길 46,
서교동 08-44,1,서울특별시 마포구 월드컵로8길 36,서울특별시 마포구 서교동 381-24
서교동 08-46,1,,서울특별시 마포구 서교동 382-18
서교동 08-47,1,서울특별시 마포구 양화로7길 50-3,서울특별시 마포구 서교동 381-18
서교동 08-48,1,서울특별시 마포구 양화로7길 56,
서교동 08-49,1,서울특별시 마포구 동교로12길 41-16,서울특별시 마포구 서교동 384-22
서교동 08-50,1,서울특별시 마포구 동교로12길 41-23,서울특별시 마포구 서교동 382-11
서교동 08-51,1,서울특별시 마포구 동교로12길 41-13,서울특별시 마포구 서교동 382-14
서교동 08-52,1,서울특별시 마포구 동교로12길 43,서울특별시 마포구 서교동 384-21
서교동 08-53,1,서울특별시 마포구 양화로11길 68,
서교동 08-57,1,서울특별시 마포구 월드컵로8길 24,서울특별시 마포구 서교동 382-1
서교동 08-58,1,서울특별시 마포구 동교로12길 37,
서교동 08-60,1,서울특별시 마포구 양화로11길 14-10,서울특별시 마포구 서교동 378-16
서교동 08-61,1,서울특별시 마포구 양화로 81 H 스퀘어,서울특별시 마포구 서교동 378-10
서교동 08-62,1,서울특별시 마포구 잔다리로7길 31 Vision Center,서울특별시 마포구 서교동 379-5
서교동 08-64,1,서울특별시 마포구 양화로7길 44-17,
서교동 08-70,1,서울특별시 마포구 동교로12길 41-16,서울특별시 마포구 서교동 384-22
서교동 08-71,1,서울특별시 마포구 양화로7안길 41 나무빌딩,서울특별시 마포구 서교동 381-1
서교동 08-72,1,서울특별시 마포구 월드컵로8길 40-9,서울특별시 마포구 서교동 381-38
서교동 08-73,1,서울특별시 마포구 잔다리로7길 31 Vision Center,서울특별시 마포구 서교동 379-7
서교동 08-74,1,서울특별시 마포구 동교로12길 36,
서교동 09-22,1,서울특별시 마포구 양화로7안길 6,
서교동 09-23,1,서울특별시 마포구 양화로7안길 12,
서교동 09-24,1,서울특별시 마포구 양화로11길 35,
서교동 09-25,1,서울특별시 마포구 양화로11길 35,
서교동 09-26,1,서울특별시 마포구 양화로11길 21 공중화장실,서울특별시 마포구 서교동 391-1
서교동 09-27,1,서울특별시 마포구 양화로 73-1,
서교동 09-28,1,서울특별시 마포구 양화로7길 4-7,
서교동 09-29,1,서울특별시 마포구 양화로7길 3,
서교동 09-32,1,서울특별시 마포구 양화로 45,
서교동 09-34,1,서울특별시 마포구 양화로11길 18,
서교동 09-35,1,서울특별시 마포구 양화로11길 21 공중화장실,서울특별시 마포구 서교동 391-1
서교동 09-36,1,서울특별시 마포구 양화로7길 6-5,
서교동 09-37,1,서울특별시 마포구 양화로7길 6-10,
서교동 10-01,1,,서울특별시 마포구 서교동 374-13
서교동 10-02,1,서울특별시 마포구 월드컵북로1길 64,서울특별시 마포구 서교동 375-31
서교동 10-03,1,서울특별시 마포구 동교로18길 33,서울특별시 마포구 서교동 375-24
